"No.","Time","Source","Destination","Protocol","Length","Info"
"387","14:47:37.546994937","10.0.0.3","10.0.0.6","TCP","54","12201  >  12345 [RST] Seq=1 Win=0 Len=0"
"388","14:47:37.579195581","32:d9:be:11:9d:54","3e:03:74:b8:e4:98","ARP","42","Who has 10.0.0.5? Tell 10.0.0.6"
"389","14:47:37.579210750","3e:03:74:b8:e4:98","32:d9:be:11:9d:54","ARP","42","Who has 10.0.0.6? Tell 10.0.0.5"
"390","14:47:37.579289145","3e:03:74:b8:e4:98","32:d9:be:11:9d:54","ARP","42","10.0.0.5 is at 3e:03:74:b8:e4:98"
"391","14:47:37.579302954","32:d9:be:11:9d:54","3e:03:74:b8:e4:98","ARP","42","10.0.0.6 is at 32:d9:be:11:9d:54"
"392","14:47:37.887084447","10.0.0.4","10.0.0.6","TCP","554","11877  >  12345 [SYN] Seq=0 Win=512 Len=500"
"393","14:47:37.887130002","10.0.0.6","10.0.0.4","TCP","58","12345  >  11877 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"394","14:47:37.935228268","10.0.0.5","10.0.0.6","TCP","554","476  >  12345 [SYN] Seq=0 Win=512 Len=500"
"395","14:47:37.935265849","10.0.0.6","10.0.0.5","TCP","58","12345  >  476 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"396","14:47:37.966988856","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  53842 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"397","14:47:37.966992681","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  40662 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"398","14:47:37.967027611","10.0.0.5","10.0.0.6","TCP","54","53842  >  12345 [RST] Seq=1 Win=0 Len=0"
"399","14:47:37.967029951","10.0.0.4","10.0.0.6","TCP","54","40662  >  12345 [RST] Seq=1 Win=0 Len=0"
"400","14:47:37.975979147","10.0.0.3","10.0.0.6","TCP","554","64056  >  12345 [SYN] Seq=0 Win=512 Len=500"
"401","14:47:37.976018314","10.0.0.6","10.0.0.3","TCP","58","12345  >  64056 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"402","14:47:38.026984746","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  41712 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"403","14:47:38.027012663","10.0.0.3","10.0.0.6","TCP","54","41712  >  12345 [RST] Seq=1 Win=0 Len=0"
"404","14:47:38.091144649","32:d9:be:11:9d:54","3a:6f:4d:bd:45:a7","ARP","42","Who has 10.0.0.4? Tell 10.0.0.6"
"405","14:47:38.091158231","3a:6f:4d:bd:45:a7","32:d9:be:11:9d:54","ARP","42","Who has 10.0.0.6? Tell 10.0.0.4"
"406","14:47:38.091244414","3a:6f:4d:bd:45:a7","32:d9:be:11:9d:54","ARP","42","10.0.0.4 is at 3a:6f:4d:bd:45:a7"
"407","14:47:38.091258068","32:d9:be:11:9d:54","3a:6f:4d:bd:45:a7","ARP","42","10.0.0.6 is at 32:d9:be:11:9d:54"
"408","14:47:38.391499003","10.0.0.4","10.0.0.6","TCP","554","63635  >  12345 [SYN] Seq=0 Win=512 Len=500"
"409","14:47:38.391532168","10.0.0.6","10.0.0.4","TCP","58","12345  >  63635 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"410","14:47:38.399069813","10.0.0.5","10.0.0.6","TCP","554","34729  >  12345 [SYN] Seq=0 Win=512 Len=500"
"411","14:47:38.399089100","10.0.0.6","10.0.0.5","TCP","58","12345  >  34729 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"412","14:47:38.443106538","10.0.0.3","10.0.0.6","TCP","554","41625  >  12345 [SYN] Seq=0 Win=512 Len=500"
"413","14:47:38.443148227","10.0.0.6","10.0.0.3","TCP","58","12345  >  41625 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"414","14:47:38.446987851","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  31367 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"415","14:47:38.446991293","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  19332 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"416","14:47:38.447018621","10.0.0.4","10.0.0.6","TCP","54","31367  >  12345 [RST] Seq=1 Win=0 Len=0"
"417","14:47:38.447020872","10.0.0.5","10.0.0.6","TCP","54","19332  >  12345 [RST] Seq=1 Win=0 Len=0"
"418","14:47:38.538979263","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  22049 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"419","14:47:38.539003088","10.0.0.3","10.0.0.6","TCP","54","22049  >  12345 [RST] Seq=1 Win=0 Len=0"
"420","14:47:38.809519732","10.0.0.2","10.0.0.6","TCP","70","51128  >  12345 [PSH, ACK] Seq=232 Ack=281 Win=83 Len=4 TSval=4177338000 TSecr=2581346096"
"421","14:47:38.809545935","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=281 Ack=236 Win=85 Len=0 TSval=2581348342 TSecr=4177338000"
"422","14:47:38.809574631","10.0.0.2","10.0.0.6","TCP","70","51128  >  12345 [PSH, ACK] Seq=236 Ack=281 Win=83 Len=4 TSval=4177338000 TSecr=2581348342"
"423","14:47:38.809582642","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=281 Ack=240 Win=85 Len=0 TSval=2581348342 TSecr=4177338000"
"424","14:47:38.809593751","10.0.0.2","10.0.0.6","TCP","67","51128  >  12345 [PSH, ACK] Seq=240 Ack=281 Win=83 Len=1 TSval=4177338000 TSecr=2581348342"
"425","14:47:38.809599229","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=281 Ack=241 Win=85 Len=0 TSval=2581348342 TSecr=4177338000"
"426","14:47:38.809608257","10.0.0.2","10.0.0.6","TCP","90","51128  >  12345 [PSH, ACK] Seq=241 Ack=281 Win=83 Len=24 TSval=4177338000 TSecr=2581348342"
"427","14:47:38.809613217","10.0.0.6","10.0.0.2","TCP","66","12345  >  51128 [ACK] Seq=281 Ack=265 Win=85 Len=0 TSval=2581348342 TSecr=4177338000"
"428","14:47:38.809856751","10.0.0.6","10.0.0.1","TCP","70","12345  >  43206 [PSH, ACK] Seq=232 Ack=281 Win=85 Len=4 TSval=3085418118 TSecr=4205220469"
"429","14:47:38.809877316","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=281 Ack=236 Win=83 Len=0 TSval=4205222719 TSecr=3085418118"
"430","14:47:38.809892561","10.0.0.6","10.0.0.1","TCP","70","12345  >  43206 [PSH, ACK] Seq=236 Ack=281 Win=85 Len=4 TSval=3085418118 TSecr=4205222719"
"431","14:47:38.809898766","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=281 Ack=240 Win=83 Len=0 TSval=4205222719 TSecr=3085418118"
"432","14:47:38.809907385","10.0.0.6","10.0.0.1","TCP","67","12345  >  43206 [PSH, ACK] Seq=240 Ack=281 Win=85 Len=1 TSval=3085418118 TSecr=4205222719"
"433","14:47:38.809912203","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=281 Ack=241 Win=83 Len=0 TSval=4205222719 TSecr=3085418118"
"434","14:47:38.809919840","10.0.0.6","10.0.0.1","TCP","90","12345  >  43206 [PSH, ACK] Seq=241 Ack=281 Win=85 Len=24 TSval=3085418118 TSecr=4205222719"
"435","14:47:38.809924531","10.0.0.1","10.0.0.6","TCP","66","43206  >  12345 [ACK] Seq=281 Ack=265 Win=83 Len=0 TSval=4205222719 TSecr=3085418118"
"436","14:47:38.856429131","10.0.0.5","10.0.0.6","TCP","554","7134  >  12345 [SYN] Seq=0 Win=512 Len=500"
"437","14:47:38.856466242","10.0.0.6","10.0.0.5","TCP","58","12345  >  7134 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"438","14:47:38.859092628","10.0.0.4","10.0.0.6","TCP","554","42724  >  12345 [SYN] Seq=0 Win=512 Len=500"
"439","14:47:38.859121955","10.0.0.6","10.0.0.4","TCP","58","12345  >  42724 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"440","14:47:38.890974683","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  11877 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"441","14:47:38.890998431","10.0.0.4","10.0.0.6","TCP","54","11877  >  12345 [RST] Seq=1 Win=0 Len=0"
"442","14:47:38.907404868","10.0.0.3","10.0.0.6","TCP","554","9140  >  12345 [SYN] Seq=0 Win=512 Len=500"
"443","14:47:38.907438424","10.0.0.6","10.0.0.3","TCP","58","12345  >  9140 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"444","14:47:38.954992393","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  476 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"445","14:47:38.955016221","10.0.0.5","10.0.0.6","TCP","54","476  >  12345 [RST] Seq=1 Win=0 Len=0"
"446","14:47:38.986975804","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  64056 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"447","14:47:38.987005700","10.0.0.3","10.0.0.6","TCP","54","64056  >  12345 [RST] Seq=1 Win=0 Len=0"
"448","14:47:39.320428655","10.0.0.5","10.0.0.6","TCP","554","49770  >  12345 [SYN] Seq=0 Win=512 Len=500"
"449","14:47:39.320469393","10.0.0.6","10.0.0.5","TCP","58","12345  >  49770 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"450","14:47:39.327201438","10.0.0.4","10.0.0.6","TCP","554","25268  >  12345 [SYN] Seq=0 Win=512 Len=500"
"451","14:47:39.327230003","10.0.0.6","10.0.0.4","TCP","58","12345  >  25268 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"452","14:47:39.367980980","10.0.0.3","10.0.0.6","TCP","554","45303  >  12345 [SYN] Seq=0 Win=512 Len=500"
"453","14:47:39.368017722","10.0.0.6","10.0.0.3","TCP","58","12345  >  45303 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"454","14:47:39.402989948","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  34729 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"455","14:47:39.402994209","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  63635 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"456","14:47:39.403023948","10.0.0.5","10.0.0.6","TCP","54","34729  >  12345 [RST] Seq=1 Win=0 Len=0"
"457","14:47:39.403025989","10.0.0.4","10.0.0.6","TCP","54","63635  >  12345 [RST] Seq=1 Win=0 Len=0"
"458","14:47:39.466986219","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  41625 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"459","14:47:39.467014584","10.0.0.3","10.0.0.6","TCP","54","41625  >  12345 [RST] Seq=1 Win=0 Len=0"
"460","14:47:39.782246824","10.0.0.4","10.0.0.6","TCP","554","63182  >  12345 [SYN] Seq=0 Win=512 Len=500"
"461","14:47:39.782289697","10.0.0.6","10.0.0.4","TCP","58","12345  >  63182 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"462","14:47:39.785099825","10.0.0.5","10.0.0.6","TCP","554","29592  >  12345 [SYN] Seq=0 Win=512 Len=500"
"463","14:47:39.785126382","10.0.0.6","10.0.0.5","TCP","58","12345  >  29592 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"464","14:47:39.838997295","10.0.0.3","10.0.0.6","TCP","554","22988  >  12345 [SYN] Seq=0 Win=512 Len=500"
"465","14:47:39.839036411","10.0.0.6","10.0.0.3","TCP","58","12345  >  22988 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"466","14:47:39.882988679","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  7134 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"467","14:47:39.882992264","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  42724 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"468","14:47:39.883026420","10.0.0.5","10.0.0.6","TCP","54","7134  >  12345 [RST] Seq=1 Win=0 Len=0"
"469","14:47:39.883028889","10.0.0.4","10.0.0.6","TCP","54","42724  >  12345 [RST] Seq=1 Win=0 Len=0"
"470","14:47:39.914976146","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  9140 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"471","14:47:39.915003973","10.0.0.3","10.0.0.6","TCP","54","9140  >  12345 [RST] Seq=1 Win=0 Len=0"
"472","14:47:40.246244277","10.0.0.4","10.0.0.6","TCP","554","44829  >  12345 [SYN] Seq=0 Win=512 Len=500"
"473","14:47:40.246283367","10.0.0.6","10.0.0.4","TCP","58","12345  >  44829 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"474","14:47:40.248425168","10.0.0.5","10.0.0.6","TCP","554","5817  >  12345 [SYN] Seq=0 Win=512 Len=500"
"475","14:47:40.248449307","10.0.0.6","10.0.0.5","TCP","58","12345  >  5817 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"476","14:47:40.302980457","10.0.0.3","10.0.0.6","TCP","554","65235  >  12345 [SYN] Seq=0 Win=512 Len=500"
"477","14:47:40.303016878","10.0.0.6","10.0.0.3","TCP","58","12345  >  65235 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"478","14:47:40.330974920","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  49770 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"479","14:47:40.330977603","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  25268 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"480","14:47:40.331009602","10.0.0.5","10.0.0.6","TCP","54","49770  >  12345 [RST] Seq=1 Win=0 Len=0"
"481","14:47:40.331011825","10.0.0.4","10.0.0.6","TCP","54","25268  >  12345 [RST] Seq=1 Win=0 Len=0"
"482","14:47:40.394979049","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  45303 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"483","14:47:40.395007694","10.0.0.3","10.0.0.6","TCP","54","45303  >  12345 [RST] Seq=1 Win=0 Len=0"
"484","14:47:40.710243886","10.0.0.4","10.0.0.6","TCP","554","24931  >  12345 [SYN] Seq=0 Win=512 Len=500"
"485","14:47:40.710283098","10.0.0.6","10.0.0.4","TCP","58","12345  >  24931 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"486","14:47:40.715195408","10.0.0.5","10.0.0.6","TCP","554","46112  >  12345 [SYN] Seq=0 Win=512 Len=500"
"487","14:47:40.715227427","10.0.0.6","10.0.0.5","TCP","58","12345  >  46112 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"488","14:47:40.759975717","10.0.0.3","10.0.0.6","TCP","554","34003  >  12345 [SYN] Seq=0 Win=512 Len=500"
"489","14:47:40.760013165","10.0.0.6","10.0.0.3","TCP","58","12345  >  34003 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"490","14:47:40.810977614","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  63182 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"491","14:47:40.811002651","10.0.0.4","10.0.0.6","TCP","54","63182  >  12345 [RST] Seq=1 Win=0 Len=0"
"492","14:47:40.814978261","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  29592 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"493","14:47:40.815000245","10.0.0.5","10.0.0.6","TCP","54","29592  >  12345 [RST] Seq=1 Win=0 Len=0"
"494","14:47:40.842984082","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  22988 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"495","14:47:40.843010520","10.0.0.3","10.0.0.6","TCP","54","22988  >  12345 [RST] Seq=1 Win=0 Len=0"
"496","14:47:41.053754119","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=281 Ack=265 Win=83 Len=4 TSval=4205224963 TSecr=3085418118"
"497","14:47:41.053786078","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=265 Ack=285 Win=85 Len=0 TSval=3085420362 TSecr=4205224963"
"498","14:47:41.053820654","10.0.0.1","10.0.0.6","TCP","70","43206  >  12345 [PSH, ACK] Seq=285 Ack=265 Win=83 Len=4 TSval=4205224963 TSecr=3085420362"
"499","14:47:41.053832672","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=265 Ack=289 Win=85 Len=0 TSval=3085420362 TSecr=4205224963"
"500","14:47:41.053843843","10.0.0.1","10.0.0.6","TCP","67","43206  >  12345 [PSH, ACK] Seq=289 Ack=265 Win=83 Len=1 TSval=4205224963 TSecr=3085420362"
"501","14:47:41.053854216","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=265 Ack=290 Win=85 Len=0 TSval=3085420362 TSecr=4205224963"
"502","14:47:41.053863351","10.0.0.1","10.0.0.6","TCP","92","43206  >  12345 [PSH, ACK] Seq=290 Ack=265 Win=83 Len=26 TSval=4205224963 TSecr=3085420362"
"503","14:47:41.053873150","10.0.0.6","10.0.0.1","TCP","66","12345  >  43206 [ACK] Seq=265 Ack=316 Win=85 Len=0 TSval=3085420362 TSecr=4205224963"
"504","14:47:41.061843277","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=281 Ack=265 Win=85 Len=4 TSval=2581350594 TSecr=4177338000"
"505","14:47:41.061868831","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=265 Ack=285 Win=83 Len=0 TSval=4177340252 TSecr=2581350594"
"506","14:47:41.061885676","10.0.0.6","10.0.0.2","TCP","70","12345  >  51128 [PSH, ACK] Seq=285 Ack=265 Win=85 Len=4 TSval=2581350594 TSecr=4177340252"
"507","14:47:41.061892938","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=265 Ack=289 Win=83 Len=0 TSval=4177340252 TSecr=2581350594"
"508","14:47:41.061901487","10.0.0.6","10.0.0.2","TCP","67","12345  >  51128 [PSH, ACK] Seq=289 Ack=265 Win=85 Len=1 TSval=2581350594 TSecr=4177340252"
"509","14:47:41.061906579","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=265 Ack=290 Win=83 Len=0 TSval=4177340252 TSecr=2581350594"
"510","14:47:41.061914329","10.0.0.6","10.0.0.2","TCP","92","12345  >  51128 [PSH, ACK] Seq=290 Ack=265 Win=85 Len=26 TSval=2581350594 TSecr=4177340252"
"511","14:47:41.061919331","10.0.0.2","10.0.0.6","TCP","66","51128  >  12345 [ACK] Seq=265 Ack=316 Win=83 Len=0 TSval=4177340252 TSecr=2581350594"
"512","14:47:41.174244905","10.0.0.4","10.0.0.6","TCP","554","64268  >  12345 [SYN] Seq=0 Win=512 Len=500"
"513","14:47:41.174284416","10.0.0.6","10.0.0.4","TCP","58","12345  >  64268 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"514","14:47:41.178985941","10.0.0.5","10.0.0.6","TCP","554","18119  >  12345 [SYN] Seq=0 Win=512 Len=500"
"515","14:47:41.179006056","10.0.0.6","10.0.0.5","TCP","58","12345  >  18119 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"516","14:47:41.223979544","10.0.0.3","10.0.0.6","TCP","554","9703  >  12345 [SYN] Seq=0 Win=512 Len=500"
"517","14:47:41.224020591","10.0.0.6","10.0.0.3","TCP","58","12345  >  9703 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"518","14:47:41.258984907","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  5817 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"519","14:47:41.258989243","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  44829 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"520","14:47:41.259024722","10.0.0.5","10.0.0.6","TCP","54","5817  >  12345 [RST] Seq=1 Win=0 Len=0"
"521","14:47:41.259026685","10.0.0.4","10.0.0.6","TCP","54","44829  >  12345 [RST] Seq=1 Win=0 Len=0"
"522","14:47:41.322975428","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  65235 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"523","14:47:41.323002573","10.0.0.3","10.0.0.6","TCP","54","65235  >  12345 [RST] Seq=1 Win=0 Len=0"
"524","14:47:41.638247280","10.0.0.4","10.0.0.6","TCP","554","44723  >  12345 [SYN] Seq=0 Win=512 Len=500"
"525","14:47:41.638288813","10.0.0.6","10.0.0.4","TCP","58","12345  >  44723 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"526","14:47:41.643228773","10.0.0.5","10.0.0.6","TCP","554","65188  >  12345 [SYN] Seq=0 Win=512 Len=500"
"527","14:47:41.643258203","10.0.0.6","10.0.0.5","TCP","58","12345  >  65188 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"528","14:47:41.687977946","10.0.0.3","10.0.0.6","TCP","554","43189  >  12345 [SYN] Seq=0 Win=512 Len=500"
"529","14:47:41.688013560","10.0.0.6","10.0.0.3","TCP","58","12345  >  43189 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"530","14:47:41.738976635","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  24931 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"531","14:47:41.738979612","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  46112 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"532","14:47:41.739009757","10.0.0.4","10.0.0.6","TCP","54","24931  >  12345 [RST] Seq=1 Win=0 Len=0"
"533","14:47:41.739012207","10.0.0.5","10.0.0.6","TCP","54","46112  >  12345 [RST] Seq=1 Win=0 Len=0"
"534","14:47:41.775000583","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  34003 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"535","14:47:41.775031821","10.0.0.3","10.0.0.6","TCP","54","34003  >  12345 [RST] Seq=1 Win=0 Len=0"
"536","14:47:42.102247176","10.0.0.4","10.0.0.6","TCP","554","37612  >  12345 [SYN] Seq=0 Win=512 Len=500"
"537","14:47:42.102286145","10.0.0.6","10.0.0.4","TCP","58","12345  >  37612 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"538","14:47:42.104426789","10.0.0.5","10.0.0.6","TCP","554","38506  >  12345 [SYN] Seq=0 Win=512 Len=500"
"539","14:47:42.104457969","10.0.0.6","10.0.0.5","TCP","58","12345  >  38506 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"540","14:47:42.151981290","10.0.0.3","10.0.0.6","TCP","554","7497  >  12345 [SYN] Seq=0 Win=512 Len=500"
"541","14:47:42.152017871","10.0.0.6","10.0.0.3","TCP","58","12345  >  7497 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"542","14:47:42.186998286","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  18119 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"543","14:47:42.187002162","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  64268 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"544","14:47:42.187036517","10.0.0.5","10.0.0.6","TCP","54","18119  >  12345 [RST] Seq=1 Win=0 Len=0"
"545","14:47:42.187038877","10.0.0.4","10.0.0.6","TCP","54","64268  >  12345 [RST] Seq=1 Win=0 Len=0"
"546","14:47:42.250983156","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  9703 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"547","14:47:42.251013595","10.0.0.3","10.0.0.6","TCP","54","9703  >  12345 [RST] Seq=1 Win=0 Len=0"
"548","14:47:42.566248303","10.0.0.4","10.0.0.6","TCP","554","14708  >  12345 [SYN] Seq=0 Win=512 Len=500"
"549","14:47:42.566284332","10.0.0.6","10.0.0.4","TCP","58","12345  >  14708 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"550","14:47:42.569524637","10.0.0.5","10.0.0.6","TCP","554","21555  >  12345 [SYN] Seq=0 Win=512 Len=500"
"551","14:47:42.569553703","10.0.0.6","10.0.0.5","TCP","58","12345  >  21555 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"552","14:47:42.623128906","10.0.0.3","10.0.0.6","TCP","554","43012  >  12345 [SYN] Seq=0 Win=512 Len=500"
"553","14:47:42.623174990","10.0.0.6","10.0.0.3","TCP","58","12345  >  43012 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"554","14:47:42.666988610","10.0.0.6","10.0.0.5","TCP","58","[TCP Retransmission] 12345  >  65188 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"555","14:47:42.666993442","10.0.0.6","10.0.0.4","TCP","58","[TCP Retransmission] 12345  >  44723 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"556","14:47:42.667025660","10.0.0.5","10.0.0.6","TCP","54","65188  >  12345 [RST] Seq=1 Win=0 Len=0"
"557","14:47:42.667027417","10.0.0.4","10.0.0.6","TCP","54","44723  >  12345 [RST] Seq=1 Win=0 Len=0"
"558","14:47:42.699052288","10.0.0.6","10.0.0.3","TCP","58","[TCP Retransmission] 12345  >  43189 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"559","14:47:42.699084786","10.0.0.3","10.0.0.6","TCP","54","43189  >  12345 [RST] Seq=1 Win=0 Len=0"
"560","14:47:43.032429045","10.0.0.5","10.0.0.6","TCP","554","2183  >  12345 [SYN] Seq=0 Win=512 Len=500"
"561","14:47:43.032469228","10.0.0.6","10.0.0.5","TCP","58","12345  >  2183 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"562","14:47:43.035492695","10.0.0.4","10.0.0.6","TCP","554","3406  >  12345 [SYN] Seq=0 Win=512 Len=500"
