"No.","Time","Source","Destination","Protocol","Length","Info"
"161","42.330555040","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=298 Ack=351 Win=85 Len=4 TSval=2029510100 TSecr=1296950219"
"162","42.330572643","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=351 Ack=302 Win=83 Len=0 TSval=1296952447 TSecr=2029510100"
"163","42.330586421","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=302 Ack=351 Win=85 Len=4 TSval=2029510100 TSecr=1296952447"
"164","42.330591925","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=351 Ack=306 Win=83 Len=0 TSval=1296952447 TSecr=2029510100"
"165","42.330601339","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=306 Ack=351 Win=85 Len=1 TSval=2029510100 TSecr=1296952447"
"166","42.330605964","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=351 Ack=307 Win=83 Len=0 TSval=1296952447 TSecr=2029510100"
"167","42.330614778","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=307 Ack=351 Win=85 Len=24 TSval=2029510100 TSecr=1296952447"
"168","42.330619140","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=351 Ack=331 Win=83 Len=0 TSval=1296952447 TSecr=2029510100"
"169","44.566843621","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=351 Ack=331 Win=83 Len=4 TSval=1296954683 TSecr=2029510100"
"170","44.566875975","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=331 Ack=355 Win=85 Len=0 TSval=2029512337 TSecr=1296954683"
"171","44.566891575","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=355 Ack=331 Win=83 Len=4 TSval=1296954684 TSecr=2029512337"
"172","44.566899687","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=331 Ack=359 Win=85 Len=0 TSval=2029512337 TSecr=1296954684"
"173","44.566908616","10.0.0.1","10.0.0.6","TCP","67","33262  >  12345 [PSH, ACK] Seq=359 Ack=331 Win=83 Len=1 TSval=1296954684 TSecr=2029512337"
"174","44.566914641","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=331 Ack=360 Win=85 Len=0 TSval=2029512337 TSecr=1296954684"
"175","44.566921941","10.0.0.1","10.0.0.6","TCP","92","33262  >  12345 [PSH, ACK] Seq=360 Ack=331 Win=83 Len=26 TSval=1296954684 TSecr=2029512337"
"176","44.566928030","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=331 Ack=386 Win=85 Len=0 TSval=2029512337 TSecr=1296954684"
"177","46.797289494","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=331 Ack=386 Win=85 Len=4 TSval=2029514567 TSecr=1296954684"
"178","46.797310914","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=386 Ack=335 Win=83 Len=0 TSval=1296956914 TSecr=2029514567"
"179","46.797326720","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=335 Ack=386 Win=85 Len=4 TSval=2029514567 TSecr=1296956914"
"180","46.797332329","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=386 Ack=339 Win=83 Len=0 TSval=1296956914 TSecr=2029514567"
"181","46.797341890","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=339 Ack=386 Win=85 Len=1 TSval=2029514567 TSecr=1296956914"
"182","46.797346341","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=386 Ack=340 Win=83 Len=0 TSval=1296956914 TSecr=2029514567"
"183","46.797355180","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=340 Ack=386 Win=85 Len=24 TSval=2029514567 TSecr=1296956914"
"184","46.797359426","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=386 Ack=364 Win=83 Len=0 TSval=1296956914 TSecr=2029514567"
"185","49.024473820","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=386 Ack=364 Win=83 Len=4 TSval=1296959141 TSecr=2029514567"
"186","49.024502734","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=364 Ack=390 Win=85 Len=0 TSval=2029516794 TSecr=1296959141"
"187","49.024516632","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=390 Ack=364 Win=83 Len=4 TSval=1296959141 TSecr=2029516794"
"188","49.024524546","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=364 Ack=394 Win=85 Len=0 TSval=2029516794 TSecr=1296959141"
"189","49.024535690","10.0.0.1","10.0.0.6","TCP","67","33262  >  12345 [PSH, ACK] Seq=394 Ack=364 Win=83 Len=1 TSval=1296959141 TSecr=2029516794"
"190","49.024542122","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=364 Ack=395 Win=85 Len=0 TSval=2029516794 TSecr=1296959141"
"191","49.024549298","10.0.0.1","10.0.0.6","TCP","92","33262  >  12345 [PSH, ACK] Seq=395 Ack=364 Win=83 Len=26 TSval=1296959141 TSecr=2029516794"
"192","49.024555639","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=364 Ack=421 Win=85 Len=0 TSval=2029516794 TSecr=1296959141"
"193","51.264191105","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=364 Ack=421 Win=85 Len=4 TSval=2029519034 TSecr=1296959141"
"194","51.264211075","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=421 Ack=368 Win=83 Len=0 TSval=1296961381 TSecr=2029519034"
"195","51.264226888","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=368 Ack=421 Win=85 Len=4 TSval=2029519034 TSecr=1296961381"
"196","51.264233118","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=421 Ack=372 Win=83 Len=0 TSval=1296961381 TSecr=2029519034"
"197","51.264243189","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=372 Ack=421 Win=85 Len=1 TSval=2029519034 TSecr=1296961381"
"198","51.264247685","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=421 Ack=373 Win=83 Len=0 TSval=1296961381 TSecr=2029519034"
"199","51.264256754","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=373 Ack=421 Win=85 Len=24 TSval=2029519034 TSecr=1296961381"
"200","51.264261131","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=421 Ack=397 Win=83 Len=0 TSval=1296961381 TSecr=2029519034"
"201","53.484915982","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=421 Ack=397 Win=83 Len=4 TSval=1296963602 TSecr=2029519034"
"202","53.484946164","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=397 Ack=425 Win=85 Len=0 TSval=2029521255 TSecr=1296963602"
"203","53.484960398","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=425 Ack=397 Win=83 Len=4 TSval=1296963602 TSecr=2029521255"
"204","53.484968656","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=397 Ack=429 Win=85 Len=0 TSval=2029521255 TSecr=1296963602"
"205","53.484977924","10.0.0.1","10.0.0.6","TCP","67","33262  >  12345 [PSH, ACK] Seq=429 Ack=397 Win=83 Len=1 TSval=1296963602 TSecr=2029521255"
"206","53.484983975","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=397 Ack=430 Win=85 Len=0 TSval=2029521255 TSecr=1296963602"
"207","53.484991417","10.0.0.1","10.0.0.6","TCP","92","33262  >  12345 [PSH, ACK] Seq=430 Ack=397 Win=83 Len=26 TSval=1296963602 TSecr=2029521255"
"208","53.484997380","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=397 Ack=456 Win=85 Len=0 TSval=2029521255 TSecr=1296963602"
"209","55.703484905","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=397 Ack=456 Win=85 Len=4 TSval=2029523473 TSecr=1296963602"
"210","55.703509185","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=456 Ack=401 Win=83 Len=0 TSval=1296965820 TSecr=2029523473"
"211","55.703524614","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=401 Ack=456 Win=85 Len=4 TSval=2029523473 TSecr=1296965820"
"212","55.703530580","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=456 Ack=405 Win=83 Len=0 TSval=1296965820 TSecr=2029523473"
"213","55.703541582","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=405 Ack=456 Win=85 Len=1 TSval=2029523473 TSecr=1296965820"
"214","55.703546117","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=456 Ack=406 Win=83 Len=0 TSval=1296965820 TSecr=2029523473"
"215","55.703555734","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=406 Ack=456 Win=85 Len=24 TSval=2029523473 TSecr=1296965820"
"216","55.703560011","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=456 Ack=430 Win=83 Len=0 TSval=1296965820 TSecr=2029523473"
"217","57.923690033","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=456 Ack=430 Win=83 Len=4 TSval=1296968040 TSecr=2029523473"
"218","57.923716851","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=430 Ack=460 Win=85 Len=0 TSval=2029525693 TSecr=1296968040"
"219","57.923733027","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=460 Ack=430 Win=83 Len=4 TSval=1296968040 TSecr=2029525693"
"220","57.923740930","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=430 Ack=464 Win=85 Len=0 TSval=2029525693 TSecr=1296968040"
"221","57.923749438","10.0.0.1","10.0.0.6","TCP","67","33262  >  12345 [PSH, ACK] Seq=464 Ack=430 Win=83 Len=1 TSval=1296968040 TSecr=2029525693"
"222","57.923755798","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=430 Ack=465 Win=85 Len=0 TSval=2029525693 TSecr=1296968040"
"223","57.923763010","10.0.0.1","10.0.0.6","TCP","92","33262  >  12345 [PSH, ACK] Seq=465 Ack=430 Win=83 Len=26 TSval=1296968040 TSecr=2029525693"
"224","57.923768942","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=430 Ack=491 Win=85 Len=0 TSval=2029525693 TSecr=1296968040"
"225","60.143535611","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=430 Ack=491 Win=85 Len=4 TSval=2029527913 TSecr=1296968040"
"226","60.143555147","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=491 Ack=434 Win=83 Len=0 TSval=1296970260 TSecr=2029527913"
"227","60.143570781","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=434 Ack=491 Win=85 Len=4 TSval=2029527913 TSecr=1296970260"
"228","60.143576818","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=491 Ack=438 Win=83 Len=0 TSval=1296970260 TSecr=2029527913"
"229","60.143586141","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=438 Ack=491 Win=85 Len=1 TSval=2029527913 TSecr=1296970260"
"230","60.143590606","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=491 Ack=439 Win=83 Len=0 TSval=1296970260 TSecr=2029527913"
"231","60.143599503","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=439 Ack=491 Win=85 Len=24 TSval=2029527913 TSecr=1296970260"
"232","60.143603738","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=491 Ack=463 Win=83 Len=0 TSval=1296970260 TSecr=2029527913"
"233","62.351945546","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=491 Ack=463 Win=83 Len=4 TSval=1296972469 TSecr=2029527913"
"234","62.351979440","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=463 Ack=495 Win=85 Len=0 TSval=2029530122 TSecr=1296972469"
"235","62.351994817","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=495 Ack=463 Win=83 Len=4 TSval=1296972469 TSecr=2029530122"
"236","62.352002508","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=463 Ack=499 Win=85 Len=0 TSval=2029530122 TSecr=1296972469"
"237","62.352011042","10.0.0.1","10.0.0.6","TCP","67","33262  >  12345 [PSH, ACK] Seq=499 Ack=463 Win=83 Len=1 TSval=1296972469 TSecr=2029530122"
"238","62.352017295","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=463 Ack=500 Win=85 Len=0 TSval=2029530122 TSecr=1296972469"
"239","62.352024522","10.0.0.1","10.0.0.6","TCP","92","33262  >  12345 [PSH, ACK] Seq=500 Ack=463 Win=83 Len=26 TSval=1296972469 TSecr=2029530122"
"240","62.352030381","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=463 Ack=526 Win=85 Len=0 TSval=2029530122 TSecr=1296972469"
"241","64.575732407","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=463 Ack=526 Win=85 Len=4 TSval=2029532345 TSecr=1296972469"
"242","64.575754480","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=526 Ack=467 Win=83 Len=0 TSval=1296974692 TSecr=2029532345"
"243","64.575771434","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=467 Ack=526 Win=85 Len=4 TSval=2029532345 TSecr=1296974692"
"244","64.575777343","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=526 Ack=471 Win=83 Len=0 TSval=1296974692 TSecr=2029532345"
"245","64.575792317","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=471 Ack=526 Win=85 Len=1 TSval=2029532345 TSecr=1296974692"
"246","64.575797097","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=526 Ack=472 Win=83 Len=0 TSval=1296974692 TSecr=2029532345"
"247","64.575812293","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=472 Ack=526 Win=85 Len=24 TSval=2029532345 TSecr=1296974692"
"248","64.575816497","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=526 Ack=496 Win=83 Len=0 TSval=1296974692 TSecr=2029532345"
"249","66.801153305","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=526 Ack=496 Win=83 Len=4 TSval=1296976918 TSecr=2029532345"
"250","66.801185470","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=496 Ack=530 Win=85 Len=0 TSval=2029534571 TSecr=1296976918"
"251","66.801201664","10.0.0.1","10.0.0.6","TCP","70","33262  >  12345 [PSH, ACK] Seq=530 Ack=496 Win=83 Len=4 TSval=1296976918 TSecr=2029534571"
"252","66.801209949","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=496 Ack=534 Win=85 Len=0 TSval=2029534571 TSecr=1296976918"
"253","66.801219039","10.0.0.1","10.0.0.6","TCP","67","33262  >  12345 [PSH, ACK] Seq=534 Ack=496 Win=83 Len=1 TSval=1296976918 TSecr=2029534571"
"254","66.801225871","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=496 Ack=535 Win=85 Len=0 TSval=2029534571 TSecr=1296976918"
"255","66.801233159","10.0.0.1","10.0.0.6","TCP","92","33262  >  12345 [PSH, ACK] Seq=535 Ack=496 Win=83 Len=26 TSval=1296976918 TSecr=2029534571"
"256","66.801239065","10.0.0.6","10.0.0.1","TCP","66","12345  >  33262 [ACK] Seq=496 Ack=561 Win=85 Len=0 TSval=2029534571 TSecr=1296976918"
"257","69.020925145","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=496 Ack=561 Win=85 Len=4 TSval=2029536791 TSecr=1296976918"
"258","69.020945154","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=561 Ack=500 Win=83 Len=0 TSval=1296979138 TSecr=2029536791"
"259","69.020961567","10.0.0.6","10.0.0.1","TCP","70","12345  >  33262 [PSH, ACK] Seq=500 Ack=561 Win=85 Len=4 TSval=2029536791 TSecr=1296979138"
"260","69.020967591","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=561 Ack=504 Win=83 Len=0 TSval=1296979138 TSecr=2029536791"
"261","69.020977401","10.0.0.6","10.0.0.1","TCP","67","12345  >  33262 [PSH, ACK] Seq=504 Ack=561 Win=85 Len=1 TSval=2029536791 TSecr=1296979138"
"262","69.020981819","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=561 Ack=505 Win=83 Len=0 TSval=1296979138 TSecr=2029536791"
"263","69.020990326","10.0.0.6","10.0.0.1","TCP","90","12345  >  33262 [PSH, ACK] Seq=505 Ack=561 Win=85 Len=24 TSval=2029536791 TSecr=1296979138"
"264","69.020994729","10.0.0.1","10.0.0.6","TCP","66","33262  >  12345 [ACK] Seq=561 Ack=529 Win=83 Len=0 TSval=1296979138 TSecr=2029536791"
